"site","round","rep","species","start_date","NOTES","date","n_germ"
"GB","7","8","TO",2020-05-04,NA,2020-05-16,"NA"
"GB","7","8","TO",2020-05-04,NA,2020-05-17,"NA"
"GB","7","8","TO",2020-05-04,NA,2020-05-18,"0"
"GB","7","8","TO",2020-05-04,NA,2020-05-19,"0"
"GB","7","8","TO",2020-05-04,NA,2020-05-20,"1"
"GB","7","8","TO",2020-05-04,NA,2020-05-21,"0"
"GB","7","8","TO",2020-05-04,NA,2020-05-22,"0"
"GB","7","9","TO",2020-05-04,NA,2020-04-28,NA
"GB","7","9","TO",2020-05-04,NA,2020-04-29,NA
"GB","7","9","TO",2020-05-04,NA,2020-04-30,NA
"GB","7","9","TO",2020-05-04,NA,2020-05-01,NA
"GB","7","9","TO",2020-05-04,NA,2020-05-02,NA
"GB","7","9","TO",2020-05-04,NA,2020-05-03,NA
"GB","7","9","TO",2020-05-04,NA,2020-05-04,"0"
"GB","7","9","TO",2020-05-04,NA,2020-05-05,"NA"
"GB","7","9","TO",2020-05-04,NA,2020-05-06,"1"
"GB","7","9","TO",2020-05-04,NA,2020-05-07,"0"
"GB","7","9","TO",2020-05-04,NA,2020-05-08,"3"
"GB","7","9","TO",2020-05-04,NA,2020-05-09,"NA"
"GB","7","9","TO",2020-05-04,NA,2020-05-10,"NA"
"GB","7","9","TO",2020-05-04,NA,2020-05-11,"1"
"GB","7","9","TO",2020-05-04,NA,2020-05-12,"0"
"GB","7","9","TO",2020-05-04,NA,2020-05-13,"2"
"GB","7","9","TO",2020-05-04,NA,2020-05-14,"2"
"GB","7","9","TO",2020-05-04,NA,2020-05-15,"NA"
"GB","7","9","TO",2020-05-04,NA,2020-05-16,"NA"
"GB","7","9","TO",2020-05-04,NA,2020-05-17,"NA"
"GB","7","9","TO",2020-05-04,NA,2020-05-18,"4"
"GB","7","9","TO",2020-05-04,NA,2020-05-19,"0"
"GB","7","9","TO",2020-05-04,NA,2020-05-20,"1"
"GB","7","9","TO",2020-05-04,NA,2020-05-21,"0"
"GB","7","9","TO",2020-05-04,NA,2020-05-22,"0"
"GB","7","10","TO",2020-05-04,NA,2020-04-28,NA
"GB","7","10","TO",2020-05-04,NA,2020-04-29,NA
"GB","7","10","TO",2020-05-04,NA,2020-04-30,NA
"GB","7","10","TO",2020-05-04,NA,2020-05-01,NA
"GB","7","10","TO",2020-05-04,NA,2020-05-02,NA
"GB","7","10","TO",2020-05-04,NA,2020-05-03,NA
"GB","7","10","TO",2020-05-04,NA,2020-05-04,"6"
"GB","7","10","TO",2020-05-04,NA,2020-05-05,"NA"
"GB","7","10","TO",2020-05-04,NA,2020-05-06,"11"
"GB","7","10","TO",2020-05-04,NA,2020-05-07,"2"
"GB","7","10","TO",2020-05-04,NA,2020-05-08,"1"
"GB","7","10","TO",2020-05-04,NA,2020-05-09,"NA"
"GB","7","10","TO",2020-05-04,NA,2020-05-10,"NA"
"GB","7","10","TO",2020-05-04,NA,2020-05-11,"4"
"GB","7","10","TO",2020-05-04,NA,2020-05-12,"1"
"GB","7","10","TO",2020-05-04,NA,2020-05-13,"1"
"GB","7","10","TO",2020-05-04,NA,2020-05-14,"1"
"GB","7","10","TO",2020-05-04,NA,2020-05-15,"NA"
"GB","7","10","TO",2020-05-04,NA,2020-05-16,"NA"
"GB","7","10","TO",2020-05-04,NA,2020-05-17,"NA"
"GB","7","10","TO",2020-05-04,NA,2020-05-18,"2"
"GB","7","10","TO",2020-05-04,NA,2020-05-19,"0"
"GB","7","10","TO",2020-05-04,NA,2020-05-20,"0"
"GB","7","10","TO",2020-05-04,NA,2020-05-21,"0"
"GB","7","10","TO",2020-05-04,NA,2020-05-22,"0"
"MA","7","1","TO",2020-04-28,NA,2020-04-28,"0"
"MA","7","1","TO",2020-04-28,NA,2020-04-29,"0"
"MA","7","1","TO",2020-04-28,NA,2020-04-30,"0"
"MA","7","1","TO",2020-04-28,NA,2020-05-01,"1"
"MA","7","1","TO",2020-04-28,NA,2020-05-02,"0"
"MA","7","1","TO",2020-04-28,NA,2020-05-03,"7"
"MA","7","1","TO",2020-04-28,NA,2020-05-04,"3"
"MA","7","1","TO",2020-04-28,NA,2020-05-05,"NA"
"MA","7","1","TO",2020-04-28,NA,2020-05-06,"2"
"MA","7","1","TO",2020-04-28,NA,2020-05-07,"1"
"MA","7","1","TO",2020-04-28,NA,2020-05-08,"0"
"MA","7","1","TO",2020-04-28,NA,2020-05-09,"NA"
"MA","7","1","TO",2020-04-28,NA,2020-05-10,"NA"
"MA","7","1","TO",2020-04-28,NA,2020-05-11,"0"
"MA","7","1","TO",2020-04-28,NA,2020-05-12,"3"
"MA","7","1","TO",2020-04-28,NA,2020-05-13,"0"
"MA","7","1","TO",2020-04-28,NA,2020-05-14,"0"
"MA","7","1","TO",2020-04-28,NA,2020-05-15,NA
"MA","7","1","TO",2020-04-28,NA,2020-05-16,NA
"MA","7","1","TO",2020-04-28,NA,2020-05-17,NA
"MA","7","1","TO",2020-04-28,NA,2020-05-18,NA
"MA","7","1","TO",2020-04-28,NA,2020-05-19,NA
"MA","7","1","TO",2020-04-28,NA,2020-05-20,NA
"MA","7","1","TO",2020-04-28,NA,2020-05-21,NA
"MA","7","1","TO",2020-04-28,NA,2020-05-22,NA
"MA","7","2","TO",2020-04-28,NA,2020-04-28,"0"
"MA","7","2","TO",2020-04-28,NA,2020-04-29,"0"
"MA","7","2","TO",2020-04-28,NA,2020-04-30,"0"
"MA","7","2","TO",2020-04-28,NA,2020-05-01,"0"
"MA","7","2","TO",2020-04-28,NA,2020-05-02,"0"
"MA","7","2","TO",2020-04-28,NA,2020-05-03,"2"
"MA","7","2","TO",2020-04-28,NA,2020-05-04,"6"
"MA","7","2","TO",2020-04-28,NA,2020-05-05,"NA"
"MA","7","2","TO",2020-04-28,NA,2020-05-06,"8"
"MA","7","2","TO",2020-04-28,NA,2020-05-07,"1"
"MA","7","2","TO",2020-04-28,NA,2020-05-08,"0"
"MA","7","2","TO",2020-04-28,NA,2020-05-09,"NA"
"MA","7","2","TO",2020-04-28,NA,2020-05-10,"NA"
"MA","7","2","TO",2020-04-28,NA,2020-05-11,"2"
"MA","7","2","TO",2020-04-28,NA,2020-05-12,"0"
"MA","7","2","TO",2020-04-28,NA,2020-05-13,"1"
"MA","7","2","TO",2020-04-28,NA,2020-05-14,"0"
"MA","7","2","TO",2020-04-28,NA,2020-05-15,NA
"MA","7","2","TO",2020-04-28,NA,2020-05-16,NA
"MA","7","2","TO",2020-04-28,NA,2020-05-17,NA
"MA","7","2","TO",2020-04-28,NA,2020-05-18,NA
"MA","7","2","TO",2020-04-28,NA,2020-05-19,NA
"MA","7","2","TO",2020-04-28,NA,2020-05-20,NA
"MA","7","2","TO",2020-04-28,NA,2020-05-21,NA
"MA","7","2","TO",2020-04-28,NA,2020-05-22,NA
"MA","7","3","TO",2020-04-28,NA,2020-04-28,"0"
"MA","7","3","TO",2020-04-28,NA,2020-04-29,"0"
"MA","7","3","TO",2020-04-28,NA,2020-04-30,"0"
"MA","7","3","TO",2020-04-28,NA,2020-05-01,"1"
"MA","7","3","TO",2020-04-28,NA,2020-05-02,"1"
"MA","7","3","TO",2020-04-28,NA,2020-05-03,"2"
"MA","7","3","TO",2020-04-28,NA,2020-05-04,"1"
"MA","7","3","TO",2020-04-28,NA,2020-05-05,"NA"
"MA","7","3","TO",2020-04-28,NA,2020-05-06,"4"
"MA","7","3","TO",2020-04-28,NA,2020-05-07,"0"
"MA","7","3","TO",2020-04-28,NA,2020-05-08,"0"
"MA","7","3","TO",2020-04-28,NA,2020-05-09,"NA"
"MA","7","3","TO",2020-04-28,NA,2020-05-10,"NA"
"MA","7","3","TO",2020-04-28,NA,2020-05-11,"0"
"MA","7","3","TO",2020-04-28,NA,2020-05-12,"0"
"MA","7","3","TO",2020-04-28,NA,2020-05-13,"3"
"MA","7","3","TO",2020-04-28,NA,2020-05-14,"0"
"MA","7","3","TO",2020-04-28,NA,2020-05-15,NA
"MA","7","3","TO",2020-04-28,NA,2020-05-16,NA
"MA","7","3","TO",2020-04-28,NA,2020-05-17,NA
"MA","7","3","TO",2020-04-28,NA,2020-05-18,NA
"MA","7","3","TO",2020-04-28,NA,2020-05-19,NA
"MA","7","3","TO",2020-04-28,NA,2020-05-20,NA
"MA","7","3","TO",2020-04-28,NA,2020-05-21,NA
"MA","7","3","TO",2020-04-28,NA,2020-05-22,NA
"MA","7","4","TO",2020-04-28,NA,2020-04-28,"0"
"MA","7","4","TO",2020-04-28,NA,2020-04-29,"0"
"MA","7","4","TO",2020-04-28,NA,2020-04-30,"0"
"MA","7","4","TO",2020-04-28,NA,2020-05-01,"0"
"MA","7","4","TO",2020-04-28,NA,2020-05-02,"0"
"MA","7","4","TO",2020-04-28,NA,2020-05-03,"1"
"MA","7","4","TO",2020-04-28,NA,2020-05-04,"2"
"MA","7","4","TO",2020-04-28,NA,2020-05-05,"NA"
"MA","7","4","TO",2020-04-28,NA,2020-05-06,"2"
"MA","7","4","TO",2020-04-28,NA,2020-05-07,"5"
"MA","7","4","TO",2020-04-28,NA,2020-05-08,"0"
"MA","7","4","TO",2020-04-28,NA,2020-05-09,"NA"
"MA","7","4","TO",2020-04-28,NA,2020-05-10,"NA"
"MA","7","4","TO",2020-04-28,NA,2020-05-11,"0"
"MA","7","4","TO",2020-04-28,NA,2020-05-12,"3"
"MA","7","4","TO",2020-04-28,NA,2020-05-13,"1"
"MA","7","4","TO",2020-04-28,NA,2020-05-14,"0"
"MA","7","4","TO",2020-04-28,NA,2020-05-15,NA
"MA","7","4","TO",2020-04-28,NA,2020-05-16,NA
"MA","7","4","TO",2020-04-28,NA,2020-05-17,NA
"MA","7","4","TO",2020-04-28,NA,2020-05-18,NA
"MA","7","4","TO",2020-04-28,NA,2020-05-19,NA
"MA","7","4","TO",2020-04-28,NA,2020-05-20,NA
"MA","7","4","TO",2020-04-28,NA,2020-05-21,NA
"MA","7","4","TO",2020-04-28,NA,2020-05-22,NA
"MA","7","5","TO",2020-04-28,NA,2020-04-28,"0"
"MA","7","5","TO",2020-04-28,NA,2020-04-29,"0"
"MA","7","5","TO",2020-04-28,NA,2020-04-30,"0"
"MA","7","5","TO",2020-04-28,NA,2020-05-01,"0"
"MA","7","5","TO",2020-04-28,NA,2020-05-02,"0"
"MA","7","5","TO",2020-04-28,NA,2020-05-03,"4"
"MA","7","5","TO",2020-04-28,NA,2020-05-04,"1"
"MA","7","5","TO",2020-04-28,NA,2020-05-05,"NA"
"MA","7","5","TO",2020-04-28,NA,2020-05-06,"5"
"MA","7","5","TO",2020-04-28,NA,2020-05-07,"2"
"MA","7","5","TO",2020-04-28,NA,2020-05-08,"0"
"MA","7","5","TO",2020-04-28,NA,2020-05-09,"NA"
"MA","7","5","TO",2020-04-28,NA,2020-05-10,"NA"
"MA","7","5","TO",2020-04-28,NA,2020-05-11,"1"
"MA","7","5","TO",2020-04-28,NA,2020-05-12,"0"
"MA","7","5","TO",2020-04-28,NA,2020-05-13,"0"
"MA","7","5","TO",2020-04-28,NA,2020-05-14,"0"
"MA","7","5","TO",2020-04-28,NA,2020-05-15,NA
"MA","7","5","TO",2020-04-28,NA,2020-05-16,NA
"MA","7","5","TO",2020-04-28,NA,2020-05-17,NA
"MA","7","5","TO",2020-04-28,NA,2020-05-18,NA
"MA","7","5","TO",2020-04-28,NA,2020-05-19,NA
"MA","7","5","TO",2020-04-28,NA,2020-05-20,NA
"MA","7","5","TO",2020-04-28,NA,2020-05-21,NA
"MA","7","5","TO",2020-04-28,NA,2020-05-22,NA
"MA","7","6","TO",2020-04-28,NA,2020-04-28,"0"
"MA","7","6","TO",2020-04-28,NA,2020-04-29,"0"
"MA","7","6","TO",2020-04-28,NA,2020-04-30,"0"
"MA","7","6","TO",2020-04-28,NA,2020-05-01,"0"
"MA","7","6","TO",2020-04-28,NA,2020-05-02,"0"
"MA","7","6","TO",2020-04-28,NA,2020-05-03,"3"
"MA","7","6","TO",2020-04-28,NA,2020-05-04,"0"
"MA","7","6","TO",2020-04-28,NA,2020-05-05,"NA"
"MA","7","6","TO",2020-04-28,NA,2020-05-06,"2"
"MA","7","6","TO",2020-04-28,NA,2020-05-07,"1"
"MA","7","6","TO",2020-04-28,NA,2020-05-08,"1"
"MA","7","6","TO",2020-04-28,NA,2020-05-09,"NA"
"MA","7","6","TO",2020-04-28,NA,2020-05-10,"NA"
"MA","7","6","TO",2020-04-28,NA,2020-05-11,"2"
"MA","7","6","TO",2020-04-28,NA,2020-05-12,"0"
"MA","7","6","TO",2020-04-28,NA,2020-05-13,"0"
"MA","7","6","TO",2020-04-28,NA,2020-05-14,"1"
"MA","7","6","TO",2020-04-28,NA,2020-05-15,NA
"MA","7","6","TO",2020-04-28,NA,2020-05-16,NA
"MA","7","6","TO",2020-04-28,NA,2020-05-17,NA
"MA","7","6","TO",2020-04-28,NA,2020-05-18,NA
"MA","7","6","TO",2020-04-28,NA,2020-05-19,NA
"MA","7","6","TO",2020-04-28,NA,2020-05-20,NA
"MA","7","6","TO",2020-04-28,NA,2020-05-21,NA
"MA","7","6","TO",2020-04-28,NA,2020-05-22,NA
"MA","7","7","TO",2020-04-28,NA,2020-04-28,"0"
"MA","7","7","TO",2020-04-28,NA,2020-04-29,"0"
"MA","7","7","TO",2020-04-28,NA,2020-04-30,"1"
"MA","7","7","TO",2020-04-28,NA,2020-05-01,"0"
"MA","7","7","TO",2020-04-28,NA,2020-05-02,"1"
"MA","7","7","TO",2020-04-28,NA,2020-05-03,"2"
"MA","7","7","TO",2020-04-28,NA,2020-05-04,"5"
"MA","7","7","TO",2020-04-28,NA,2020-05-05,"NA"
"MA","7","7","TO",2020-04-28,NA,2020-05-06,"5"
"MA","7","7","TO",2020-04-28,NA,2020-05-07,"0"
"MA","7","7","TO",2020-04-28,NA,2020-05-08,"3"
"MA","7","7","TO",2020-04-28,NA,2020-05-09,"NA"
"MA","7","7","TO",2020-04-28,NA,2020-05-10,"NA"
"MA","7","7","TO",2020-04-28,NA,2020-05-11,"0"
"MA","7","7","TO",2020-04-28,NA,2020-05-12,"0"
"MA","7","7","TO",2020-04-28,NA,2020-05-13,"1"
"MA","7","7","TO",2020-04-28,NA,2020-05-14,"0"
"MA","7","7","TO",2020-04-28,NA,2020-05-15,NA
"MA","7","7","TO",2020-04-28,NA,2020-05-16,NA
"MA","7","7","TO",2020-04-28,NA,2020-05-17,NA
"MA","7","7","TO",2020-04-28,NA,2020-05-18,NA
"MA","7","7","TO",2020-04-28,NA,2020-05-19,NA
"MA","7","7","TO",2020-04-28,NA,2020-05-20,NA
"MA","7","7","TO",2020-04-28,NA,2020-05-21,NA
"MA","7","7","TO",2020-04-28,NA,2020-05-22,NA
"MA","7","8","TO",2020-04-28,NA,2020-04-28,"0"
"MA","7","8","TO",2020-04-28,NA,2020-04-29,"0"
"MA","7","8","TO",2020-04-28,NA,2020-04-30,"0"
"MA","7","8","TO",2020-04-28,NA,2020-05-01,"0"
"MA","7","8","TO",2020-04-28,NA,2020-05-02,"0"
"MA","7","8","TO",2020-04-28,NA,2020-05-03,"0"
"MA","7","8","TO",2020-04-28,NA,2020-05-04,"0"
"MA","7","8","TO",2020-04-28,NA,2020-05-05,"NA"
"MA","7","8","TO",2020-04-28,NA,2020-05-06,"5"
"MA","7","8","TO",2020-04-28,NA,2020-05-07,"3"
"MA","7","8","TO",2020-04-28,NA,2020-05-08,"1"
"MA","7","8","TO",2020-04-28,NA,2020-05-09,"NA"
"MA","7","8","TO",2020-04-28,NA,2020-05-10,"NA"
"MA","7","8","TO",2020-04-28,NA,2020-05-11,"2"
"MA","7","8","TO",2020-04-28,NA,2020-05-12,"0"
"MA","7","8","TO",2020-04-28,NA,2020-05-13,"2"
"MA","7","8","TO",2020-04-28,NA,2020-05-14,"0"
"MA","7","8","TO",2020-04-28,NA,2020-05-15,NA
"MA","7","8","TO",2020-04-28,NA,2020-05-16,NA
"MA","7","8","TO",2020-04-28,NA,2020-05-17,NA
"MA","7","8","TO",2020-04-28,NA,2020-05-18,NA
"MA","7","8","TO",2020-04-28,NA,2020-05-19,NA
"MA","7","8","TO",2020-04-28,NA,2020-05-20,NA
"MA","7","8","TO",2020-04-28,NA,2020-05-21,NA
"MA","7","8","TO",2020-04-28,NA,2020-05-22,NA
"MA","7","9","TO",2020-04-28,NA,2020-04-28,"1"
"MA","7","9","TO",2020-04-28,NA,2020-04-29,"0"
"MA","7","9","TO",2020-04-28,NA,2020-04-30,"0"
"MA","7","9","TO",2020-04-28,NA,2020-05-01,"0"
"MA","7","9","TO",2020-04-28,NA,2020-05-02,"0"
"MA","7","9","TO",2020-04-28,NA,2020-05-03,"1"
"MA","7","9","TO",2020-04-28,NA,2020-05-04,"0"
"MA","7","9","TO",2020-04-28,NA,2020-05-05,"NA"
"MA","7","9","TO",2020-04-28,NA,2020-05-06,"14"
"MA","7","9","TO",2020-04-28,NA,2020-05-07,"0"
"MA","7","9","TO",2020-04-28,NA,2020-05-08,"4"
"MA","7","9","TO",2020-04-28,NA,2020-05-09,"NA"
"MA","7","9","TO",2020-04-28,NA,2020-05-10,"NA"
"MA","7","9","TO",2020-04-28,NA,2020-05-11,"0"
"MA","7","9","TO",2020-04-28,NA,2020-05-12,"0"
"MA","7","9","TO",2020-04-28,NA,2020-05-13,"0"
"MA","7","9","TO",2020-04-28,NA,2020-05-14,"0"
"MA","7","9","TO",2020-04-28,NA,2020-05-15,NA
"MA","7","9","TO",2020-04-28,NA,2020-05-16,NA
"MA","7","9","TO",2020-04-28,NA,2020-05-17,NA
"MA","7","9","TO",2020-04-28,NA,2020-05-18,NA
"MA","7","9","TO",2020-04-28,NA,2020-05-19,NA
"MA","7","9","TO",2020-04-28,NA,2020-05-20,NA
"MA","7","9","TO",2020-04-28,NA,2020-05-21,NA
"MA","7","9","TO",2020-04-28,NA,2020-05-22,NA
"MA","7","10","TO",2020-04-28,NA,2020-04-28,"0"
"MA","7","10","TO",2020-04-28,NA,2020-04-29,"0"
"MA","7","10","TO",2020-04-28,NA,2020-04-30,"0"
"MA","7","10","TO",2020-04-28,NA,2020-05-01,"0"
"MA","7","10","TO",2020-04-28,NA,2020-05-02,"3"
"MA","7","10","TO",2020-04-28,NA,2020-05-03,"0"
"MA","7","10","TO",2020-04-28,NA,2020-05-04,"2"
"MA","7","10","TO",2020-04-28,NA,2020-05-05,"NA"
"MA","7","10","TO",2020-04-28,NA,2020-05-06,"10"
"MA","7","10","TO",2020-04-28,NA,2020-05-07,"0"
"MA","7","10","TO",2020-04-28,NA,2020-05-08,"0"
"MA","7","10","TO",2020-04-28,NA,2020-05-09,"NA"
"MA","7","10","TO",2020-04-28,NA,2020-05-10,"NA"
"MA","7","10","TO",2020-04-28,NA,2020-05-11,"0"
"MA","7","10","TO",2020-04-28,NA,2020-05-12,"0"
"MA","7","10","TO",2020-04-28,NA,2020-05-13,"0"
"MA","7","10","TO",2020-04-28,NA,2020-05-14,"1"
"MA","7","10","TO",2020-04-28,NA,2020-05-15,NA
"MA","7","10","TO",2020-04-28,NA,2020-05-16,NA
"MA","7","10","TO",2020-04-28,NA,2020-05-17,NA
"MA","7","10","TO",2020-04-28,NA,2020-05-18,NA
"MA","7","10","TO",2020-04-28,NA,2020-05-19,NA
"MA","7","10","TO",2020-04-28,NA,2020-05-20,NA
"MA","7","10","TO",2020-04-28,NA,2020-05-21,NA
"MA","7","10","TO",2020-04-28,NA,2020-05-22,NA
"IL","7","1","TO",2020-04-28,NA,2020-04-28,"1"
"IL","7","1","TO",2020-04-28,NA,2020-04-29,"0"
"IL","7","1","TO",2020-04-28,NA,2020-04-30,"3"
"IL","7","1","TO",2020-04-28,NA,2020-05-01,"0"
"IL","7","1","TO",2020-04-28,NA,2020-05-02,"1"
"IL","7","1","TO",2020-04-28,NA,2020-05-03,"5"
"IL","7","1","TO",2020-04-28,NA,2020-05-04,"0"
"IL","7","1","TO",2020-04-28,NA,2020-05-05,"NA"
"IL","7","1","TO",2020-04-28,NA,2020-05-06,"2"
"IL","7","1","TO",2020-04-28,NA,2020-05-07,"0"
"IL","7","1","TO",2020-04-28,NA,2020-05-08,"0"
"IL","7","1","TO",2020-04-28,NA,2020-05-09,"NA"
"IL","7","1","TO",2020-04-28,NA,2020-05-10,"NA"
"IL","7","1","TO",2020-04-28,NA,2020-05-11,"0"
"IL","7","1","TO",2020-04-28,NA,2020-05-12,"0"
"IL","7","1","TO",2020-04-28,NA,2020-05-13,"0"
"IL","7","1","TO",2020-04-28,NA,2020-05-14,"0"
"IL","7","1","TO",2020-04-28,NA,2020-05-15,NA
"IL","7","1","TO",2020-04-28,NA,2020-05-16,NA
"IL","7","1","TO",2020-04-28,NA,2020-05-17,NA
"IL","7","1","TO",2020-04-28,NA,2020-05-18,NA
"IL","7","1","TO",2020-04-28,NA,2020-05-19,NA
"IL","7","1","TO",2020-04-28,NA,2020-05-20,NA
"IL","7","1","TO",2020-04-28,NA,2020-05-21,NA
"IL","7","1","TO",2020-04-28,NA,2020-05-22,NA
"IL","7","2","TO",2020-04-28,NA,2020-04-28,"0"
"IL","7","2","TO",2020-04-28,NA,2020-04-29,"0"
"IL","7","2","TO",2020-04-28,NA,2020-04-30,"1"
"IL","7","2","TO",2020-04-28,NA,2020-05-01,"0"
"IL","7","2","TO",2020-04-28,NA,2020-05-02,"0"
"IL","7","2","TO",2020-04-28,NA,2020-05-03,"0"
"IL","7","2","TO",2020-04-28,NA,2020-05-04,"0"
"IL","7","2","TO",2020-04-28,NA,2020-05-05,"NA"
"IL","7","2","TO",2020-04-28,NA,2020-05-06,"0"
"IL","7","2","TO",2020-04-28,NA,2020-05-07,"0"
"IL","7","2","TO",2020-04-28,NA,2020-05-08,"1"
"IL","7","2","TO",2020-04-28,NA,2020-05-09,"NA"
"IL","7","2","TO",2020-04-28,NA,2020-05-10,"NA"
"IL","7","2","TO",2020-04-28,NA,2020-05-11,"0"
"IL","7","2","TO",2020-04-28,NA,2020-05-12,"0"
"IL","7","2","TO",2020-04-28,NA,2020-05-13,"3"
"IL","7","2","TO",2020-04-28,NA,2020-05-14,"1"
"IL","7","2","TO",2020-04-28,NA,2020-05-15,NA
"IL","7","2","TO",2020-04-28,NA,2020-05-16,NA
"IL","7","2","TO",2020-04-28,NA,2020-05-17,NA
"IL","7","2","TO",2020-04-28,NA,2020-05-18,NA
"IL","7","2","TO",2020-04-28,NA,2020-05-19,NA
"IL","7","2","TO",2020-04-28,NA,2020-05-20,NA
"IL","7","2","TO",2020-04-28,NA,2020-05-21,NA
"IL","7","2","TO",2020-04-28,NA,2020-05-22,NA
"IL","7","3","TO",2020-04-28,NA,2020-04-28,"40"
"IL","7","3","TO",2020-04-28,NA,2020-04-29,"0"
"IL","7","3","TO",2020-04-28,NA,2020-04-30,"1"
"IL","7","3","TO",2020-04-28,NA,2020-05-01,"0"
"IL","7","3","TO",2020-04-28,NA,2020-05-02,"0"
"IL","7","3","TO",2020-04-28,NA,2020-05-03,"0"
"IL","7","3","TO",2020-04-28,NA,2020-05-04,"0"
"IL","7","3","TO",2020-04-28,NA,2020-05-05,"NA"
"IL","7","3","TO",2020-04-28,NA,2020-05-06,"1"
"IL","7","3","TO",2020-04-28,NA,2020-05-07,"0"
"IL","7","3","TO",2020-04-28,NA,2020-05-08,"0"
"IL","7","3","TO",2020-04-28,NA,2020-05-09,"NA"
"IL","7","3","TO",2020-04-28,NA,2020-05-10,"NA"
"IL","7","3","TO",2020-04-28,NA,2020-05-11,"0"
"IL","7","3","TO",2020-04-28,NA,2020-05-12,"0"
"IL","7","3","TO",2020-04-28,NA,2020-05-13,"0"
"IL","7","3","TO",2020-04-28,NA,2020-05-14,"0"
"IL","7","3","TO",2020-04-28,NA,2020-05-15,NA
"IL","7","3","TO",2020-04-28,NA,2020-05-16,NA
"IL","7","3","TO",2020-04-28,NA,2020-05-17,NA
"IL","7","3","TO",2020-04-28,NA,2020-05-18,NA
"IL","7","3","TO",2020-04-28,NA,2020-05-19,NA
"IL","7","3","TO",2020-04-28,NA,2020-05-20,NA
"IL","7","3","TO",2020-04-28,NA,2020-05-21,NA
"IL","7","3","TO",2020-04-28,NA,2020-05-22,NA
"IL","7","4","TO",2020-04-28,NA,2020-04-28,"5"
"IL","7","4","TO",2020-04-28,NA,2020-04-29,"1"
"IL","7","4","TO",2020-04-28,NA,2020-04-30,"2"
"IL","7","4","TO",2020-04-28,NA,2020-05-01,"0"
"IL","7","4","TO",2020-04-28,NA,2020-05-02,"0"
"IL","7","4","TO",2020-04-28,NA,2020-05-03,"2"
"IL","7","4","TO",2020-04-28,NA,2020-05-04,"0"
"IL","7","4","TO",2020-04-28,NA,2020-05-05,"NA"
"IL","7","4","TO",2020-04-28,NA,2020-05-06,"1"
"IL","7","4","TO",2020-04-28,NA,2020-05-07,"0"
"IL","7","4","TO",2020-04-28,NA,2020-05-08,"0"
"IL","7","4","TO",2020-04-28,NA,2020-05-09,"NA"
"IL","7","4","TO",2020-04-28,NA,2020-05-10,"NA"
"IL","7","4","TO",2020-04-28,NA,2020-05-11,"0"
"IL","7","4","TO",2020-04-28,NA,2020-05-12,"0"
"IL","7","4","TO",2020-04-28,NA,2020-05-13,"1"
"IL","7","4","TO",2020-04-28,NA,2020-05-14,"0"
"IL","7","4","TO",2020-04-28,NA,2020-05-15,NA
"IL","7","4","TO",2020-04-28,NA,2020-05-16,NA
"IL","7","4","TO",2020-04-28,NA,2020-05-17,NA
"IL","7","4","TO",2020-04-28,NA,2020-05-18,NA
"IL","7","4","TO",2020-04-28,NA,2020-05-19,NA
"IL","7","4","TO",2020-04-28,NA,2020-05-20,NA
"IL","7","4","TO",2020-04-28,NA,2020-05-21,NA
"IL","7","4","TO",2020-04-28,NA,2020-05-22,NA
"IL","7","5","TO",2020-04-28,"10 moldy and tossed on 4/28",2020-04-28,"31"
"IL","7","5","TO",2020-04-28,"10 moldy and tossed on 4/28",2020-04-29,"1"
"IL","7","5","TO",2020-04-28,"10 moldy and tossed on 4/28",2020-04-30,"0"
"IL","7","5","TO",2020-04-28,"10 moldy and tossed on 4/28",2020-05-01,"0"
"IL","7","5","TO",2020-04-28,"10 moldy and tossed on 4/28",2020-05-02,"0"
"IL","7","5","TO",2020-04-28,"10 moldy and tossed on 4/28",2020-05-03,"0"
"IL","7","5","TO",2020-04-28,"10 moldy and tossed on 4/28",2020-05-04,"1"
"IL","7","5","TO",2020-04-28,"10 moldy and tossed on 4/28",2020-05-05,"NA"
"IL","7","5","TO",2020-04-28,"10 moldy and tossed on 4/28",2020-05-06,"0"
"IL","7","5","TO",2020-04-28,"10 moldy and tossed on 4/28",2020-05-07,"0"
"IL","7","5","TO",2020-04-28,"10 moldy and tossed on 4/28",2020-05-08,"0"
"IL","7","5","TO",2020-04-28,"10 moldy and tossed on 4/28",2020-05-09,"NA"
"IL","7","5","TO",2020-04-28,"10 moldy and tossed on 4/28",2020-05-10,"NA"
"IL","7","5","TO",2020-04-28,"10 moldy and tossed on 4/28",2020-05-11,"0"
"IL","7","5","TO",2020-04-28,"10 moldy and tossed on 4/28",2020-05-12,"0"
"IL","7","5","TO",2020-04-28,"10 moldy and tossed on 4/28",2020-05-13,"0"
"IL","7","5","TO",2020-04-28,"10 moldy and tossed on 4/28",2020-05-14,"0"
"IL","7","5","TO",2020-04-28,"10 moldy and tossed on 4/28",2020-05-15,NA
"IL","7","5","TO",2020-04-28,"10 moldy and tossed on 4/28",2020-05-16,NA
"IL","7","5","TO",2020-04-28,"10 moldy and tossed on 4/28",2020-05-17,NA
"IL","7","5","TO",2020-04-28,"10 moldy and tossed on 4/28",2020-05-18,NA
"IL","7","5","TO",2020-04-28,"10 moldy and tossed on 4/28",2020-05-19,NA
